status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Juvenile Justice and Delinquency Prevention Formula Account - 25436,20209,2018,0,356000,"18 The appropriation made by chapter 50, section 1, of the laws of 2018,
19 and as supplemented by a transfer in accordance with state finance
20 law, is hereby amended and reappropriated to read:
21 For services and expenses related to the federal Edward Byrne memorial
22 justice assistance formula program. Funds appropriated herein shall
23 be expended pursuant to a plan developed by the commissioner of
24 criminal justice services and approved by the director of the budg-
25 et. A portion of these funds may be transferred to aid to localities
26 and/or suballocated to other state agencies (20209).
27 Personal service (50000) ... [3,900,000] _3_,_8_6_7_,_0_0_0 .... (re. $356,000)",109,18.0,2025-26,STOPS 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20209|2018|0
discontinued,,,DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Juvenile Justice and Delinquency Prevention Formula Account - 25436,20213,2019,625000,199000,"33 By chapter 50, section 1, of the laws of 2019:
34 For services and expenses associated with the juvenile justice and
35 delinquency prevention formula account in accordance with a distrib-
36 ution plan determined by the juvenile justice advisory group and
37 affirmed by the commissioner of the division of criminal justice
38 services. A portion of these funds may be transferred to aid to
39 localities and may be suballocated to other state agencies (20213).
40 Personal service (50000) ... 625,000 .................. (re. $199,000)",110,33.0,2025-26,STOPS 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20213|2019|625000
discontinued,,,DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Violence Against Women Account - 25477,20213,2018,625000,150000,"42 By chapter 50, section 1, of the laws of 2018:
43 For services and expenses associated with the juvenile justice and
44 delinquency prevention formula account in accordance with a distrib-
45 ution plan determined by the juvenile justice advisory group and
46 affirmed by the commissioner of the division of criminal justice
AB
111 12550-10-5
DIVISION OF CRIMINAL JUSTICE SERVICES
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 services. A portion of these funds may be transferred to aid to
2 localities and may be suballocated to other state agencies (20213).
3 Personal service (50000) ... 625,000 .................. (re. $150,000)",111,42.0,2025-26,STOPS 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20213|2018|625000
discontinued,,,DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Violence Against Women Account - 25477,20213,2017,625000,443000,"5 By chapter 50, section 1, of the laws of 2017:
6 For services and expenses associated with the juvenile justice and
7 delinquency prevention formula account in accordance with a distrib-
8 ution plan determined by the juvenile justice advisory group and
9 affirmed by the commissioner of the division of criminal justice
10 services. A portion of these funds may be transferred to aid to
11 localities and may be suballocated to other state agencies (20213).
12 Personal service (50000) ... 625,000 .................. (re. $443,000)",111,5.0,2025-26,STOPS 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20213|2017|625000
discontinued,,,DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Violence Against Women Account - 25477,20216,2019,800000,35000,"19 By chapter 50, section 1, of the laws of 2019, as amended by chapter 50,
20 section 1, of the laws of 2022:
21 For services and expenses related to the federal violence against
22 women program pursuant to an expenditure plan developed by the
23 commissioner of the division of criminal justice services. A portion
24 of these funds may be transferred to aid to localities and may be
25 suballocated to other state agencies (20216).
26 Personal service (50000) ... 800,000 ................... (re. $35,000)",112,19.0,2025-26,STOPS 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20216|2019|800000
discontinued,,,DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Violence Against Women Account - 25477,20216,2018,800000,41000,"29 By chapter 50, section 1, of the laws of 2018, as amended by chapter 50,
30 section 1, of the laws of 2021:
31 For services and expenses related to the federal violence against
32 women program pursuant to an expenditure plan developed by the
33 commissioner of the division of criminal justice services. A portion
34 of these funds may be transferred to aid to localities and may be
35 suballocated to other state agencies (20216).
36 Personal service (50000) ... 800,000 ................... (re. $41,000)",112,29.0,2025-26,STOPS 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20216|2018|800000
discontinued,,,COUNCIL ON DEVELOPMENTAL DISABILITIES,STATE OPERATIONS,Special Revenue Funds - Federal,DD Planning Council Account - 25143,21100,2022,1300000,22000,"24 By chapter 50, section 1, of the laws of 2022, as amended by chapter 50,
25 section 1, of the laws of 2024:
26 For services and expenses related to the provision of services to
27 individuals with developmental disabilities under the provisions of
28 the federal developmental disabilities bill of rights act of nine-
29 teen hundred seventy-five (21100).
30 Personal service (50000) ... 1,300,000 ................. (re. $22,000)",115,24.0,2025-26,STOPS 25-26.pdf,COUNCIL ON DEVELOPMENTAL DISABILITIES|21100|2022|1300000
discontinued,,,COUNCIL ON DEVELOPMENTAL DISABILITIES,STATE OPERATIONS,Special Revenue Funds - Federal,DD Planning Council Account - 25143,21100,2021,971000,52000,"34 By chapter 50, section 1, of the laws of 2021, as amended by chapter 50,
35 section 1, of the laws of 2024:
36 For services and expenses related to the provision of services to
37 individuals with developmental disabilities under the provisions of
38 the federal developmental disabilities bill of rights act of nine-
39 teen hundred seventy-five (21100).
40 Personal service (50000) ... 971,000 ................... (re. $52,000)",115,34.0,2025-26,STOPS 25-26.pdf,COUNCIL ON DEVELOPMENTAL DISABILITIES|21100|2021|971000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21852,2024,669000,50000,"4 By chapter 50, section 1, of the laws of 2024:
5 For services and expenses related to the administration of the high
6 school equivalency diploma exam (21852).
7 Personal service--regular (50100) ... 669,000 .......... (re. $50,000)",156,4.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21852|2024|669000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21852,2023,662000,195000,"13 By chapter 50, section 1, of the laws of 2023:
14 For services and expenses related to the administration of the high
15 school equivalency diploma exam (21852).
16 Personal service--regular (50100) ... 662,000 ........... (re. $195,000)",156,13.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21852|2023|662000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21852,2022,632000,247000,"22 By chapter 50, section 1, of the laws of 2022:
23 For services and expenses related to the administration of the high
24 school equivalency diploma exam (21852).
25 Personal service--regular (50100) ... 632,000 ......... (re. $247,000)",156,22.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21852|2022|632000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21852,2021,614000,178000,"31 By chapter 50, section 1, of the laws of 2021:
32 For services and expenses related to the administration of the high
33 school equivalency diploma exam (21852).
34 Personal service--regular (50100) ... 614,000 ......... (re. $178,000)",156,31.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21852|2021|614000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21713,2023,61233525,22543000,"39 By chapter 50, section 1, of the laws of 2023:
40 For the administration of grants for specific programs including, but
41 not limited to, vocational rehabilitation and supported employment.
42 Notwithstanding any inconsistent provision of law, a portion of this
43 appropriation may be suballocated to other state departments and
44 agencies, subject to the approval of the director of the budget, as
45 needed to accomplish the intent of this appropriation (21713).
46 Personal service (50000) ... 61,233,525 ............ (re. $22,543,000)",157,39.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21713|2023|61233525
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21856,2023,300000,300000,"50 For the administration of grants for specific programs including, but
51 not limited to, independent living centers.
AB
158 12550-10-5
EDUCATION DEPARTMENT
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 Notwithstanding any inconsistent provision of law, a portion of this
2 appropriation may be suballocated to other state departments and
3 agencies, subject to the approval of the director of the budget, as
4 needed to accomplish the intent of this appropriation (21856).
5 Personal service (50000) ... 300,000 .................. (re. $300,000)",158,50.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21856|2023|300000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21859,2023,120000,120000,"9 For the administration of grants for specific programs including, but
10 not limited to, in service training.
11 Notwithstanding any inconsistent provision of law, a portion of this
12 appropriation may be suballocated to other state departments and
13 agencies, subject to the approval of the director of the budget, as
14 needed to accomplish the intent of this appropriation (21859).
15 Personal service (50000) ... 120,000 .................. (re. $120,000)",158,9.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21859|2023|120000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21713,2022,60384525,11495000,"29 By chapter 50, section 1, of the laws of 2022:
30 For the administration of grants for specific programs including, but
31 not limited to, vocational rehabilitation and supported employment.
32 Notwithstanding any inconsistent provision of law, a portion of this
33 appropriation may be suballocated to other state departments and
34 agencies, subject to the approval of the director of the budget, as
35 needed to accomplish the intent of this appropriation (21713).
36 Personal service (50000) ... 60,384,525 ............ (re. $11,495,000)",158,29.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21713|2022|60384525
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21856,2022,500000,305000,"40 For the administration of grants for specific programs including, but
41 not limited to, independent living centers.
42 Notwithstanding any inconsistent provision of law, a portion of this
43 appropriation may be suballocated to other state departments and
44 agencies, subject to the approval of the director of the budget, as
45 needed to accomplish the intent of this appropriation (21856).
46 Nonpersonal service (57050) ... 500,000 ............... (re. $305,000)",158,40.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21856|2022|500000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,VESID Social Security Account - 22001,21859,2022,120000,120000,"49 For the administration of grants for specific programs including, but
50 not limited to, in service training.
AB
159 12550-10-5
EDUCATION DEPARTMENT
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 Notwithstanding any inconsistent provision of law, a portion of this
2 appropriation may be suballocated to other state departments and
3 agencies, subject to the approval of the director of the budget, as
4 needed to accomplish the intent of this appropriation (21859).
5 Personal service (50000) ... 120,000 .................. (re. $120,000)",159,49.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21859|2022|120000
discontinued,,,EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,VESID Social Security Account - 22001,21734,2022,2719000,1782000,"9 For the administration of grants for specific programs including, but
10 not limited to, the workforce investment act.
11 Notwithstanding any inconsistent provision of law, a portion of this
12 appropriation may be suballocated to other state departments and
13 agencies, subject to the approval of the director of the budget, as
14 needed to accomplish the intent of this appropriation (21734).
15 Personal service (50000) ... 2,719,000 .............. (re. $1,782,000)",159,9.0,2025-26,STOPS 25-26.pdf,EDUCATION DEPARTMENT|21734|2022|2719000
