agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,composite_key
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15448,2026,335000000,0,appropriation,57,7.0,2026-27,"(15448) .................................... 335,000,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15448|2026|335000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15421,2026,37053500,0,appropriation,57,29.0,2026-27,"students (15421) ............................ 37,053,500",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15421|2026|37053500
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15487,2026,52842400,0,appropriation,57,40.0,2026-27,"rentals (15487) ............................. 52,842,400",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15487|2026|52842400
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15488,2026,78627900,0,appropriation,57,42.0,2026-27,"costs (15488) ............................... 78,627,900",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15488|2026|78627900
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15489,2026,1086898000,0,appropriation,57,44.0,2026-27,"social security payments (15489) ......... 1,086,898,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15489|2026|1086898000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15491,2026,1430000,0,appropriation,58,1.0,2026-27,"required matching funds (15491) .............. 1,430,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15491|2026|1430000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15492,2026,1700000,0,appropriation,58,8.0,2026-27,"(15492) ...................................... 1,700,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15492|2026|1700000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15533,2026,1060000,0,appropriation,58,13.0,2026-27,"residents of the state of New York (15533) ... 1,060,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15533|2026|1060000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15534,2026,1444000,0,appropriation,58,15.0,2026-27,"student financial aid (15534) ................ 1,444,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15534|2026|1444000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15493,2026,1070000,0,appropriation,58,17.0,2026-27,"language immersion programs (15493) .......... 1,070,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15493|2026|1070000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15535,2026,3309000,0,appropriation,58,19.0,2026-27,"(15535) ...................................... 3,309,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15535|2026|3309000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15494,2026,9000000,0,appropriation,58,20.0,2026-27,"For payment of tuition reimbursement (15494) ... 9,000,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15494|2026|9000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15540,2026,1815000,0,appropriation,58,22.0,2026-27,"(15540) ...................................... 1,815,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15540|2026|1815000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15405,2026,250000,0,appropriation,58,25.0,2026-27,"(15405) ........................................ 250,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15405|2026|250000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15428,2026,1000000,0,appropriation,58,27.0,2026-27,"mental health services (15428) ............... 1,000,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15428|2026|1000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15429,2026,20000,0,appropriation,58,29.0,2026-27,"programmatic initiatives (15429) ................ 20,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15429|2026|20000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15430,2026,835000,0,appropriation,58,31.0,2026-27,"ACE Learning Center (15430) .................... 835,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15430|2026|835000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15439,2026,1000000,0,appropriation,58,40.0,2026-27,"tor of the budget (15439) .................... 1,000,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15439|2026|1000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15556,2026,8000000,0,appropriation,58,53.0,2026-27,"(15556) ...................................... 8,000,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15556|2026|8000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15557,2026,5000000,0,appropriation,58,58.0,2026-27,"budget (15557) ............................... 5,000,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15557|2026|5000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15563,2026,1500000,0,appropriation,58,61.0,2026-27,"college (15563) .............................. 1,500,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15563|2026|1500000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Program Account - 23250,15564,2026,250000,0,appropriation,59,3.0,2026-27,"college (15564) ................................ 250,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15564|2026|250000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Program Account - 23250,15412,2026,21000000,0,appropriation,59,23.0,2026-27,"York city funded programs (15412) ........... 21,000,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15412|2026|21000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Program Account - 23250,15417,2026,187000000,0,appropriation,60,2.0,2026-27,"(15417) .................................... 187,000,000",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15417|2026|187000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15469,2023,50000000,6400000,reappropriation,61,7.0,2026-27,"15 50,000,000 ........................................ (re. $6,400,000)",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15469|2023|50000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15439,2025,1000000,546000,reappropriation,61,23.0,2026-27,"27 the director of the budget (15439) ... 1,000,000 .... (re. $546,000)",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15439|2025|1000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15557,2025,5000000,5000000,reappropriation,61,28.0,2026-27,"31 5,000,000 ......................................... (re. $5,000,000)",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15557|2025|5000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15563,2025,1500000,1365000,reappropriation,61,32.0,2026-27,"33 Lehman college (15563) ... 1,500,000 .............. (re. $1,365,000)",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15563|2025|1500000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15439,2024,1000000,675000,reappropriation,61,35.0,2026-27,"39 of the budget (15439) ... 1,000,000 ................. (re. $675,000)",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15439|2024|1000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15439,2023,1000000,756000,reappropriation,61,41.0,2026-27,"45 of the budget (15439) ... 1,000,000 ................. (re. $756,000)",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15439|2023|1000000
CITY UNIVERSITY OF NEW YORK,STATE OPERATIONS,general fund,CUNY Senior College Operating Account - 60851,15439,2022,1000000,913000,reappropriation,61,47.0,2026-27,"51 of the budget (15439) ... 1,000,000 ................. (re. $913,000)",STOPS 26-27 Executive.pdf,CITY UNIVERSITY OF NEW YORK|15439|2022|1000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Correctional Services-NIC Grants Account - 25306,17559,2025,34000000,34000000,reappropriation,78,7.0,2026-27,"11 Personal service (50000) ... 34,000,000 ............ (re. $34,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17559|2025|34000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Correctional Services-NIC Grants Account - 25306,17559,2024,34000000,34000000,reappropriation,78,13.0,2026-27,"17 Personal service (50000) ... 34,000,000 ............ (re. $34,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17559|2024|34000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Correctional Services-NIC Grants Account - 25306,17559,2023,34000000,34000000,reappropriation,78,19.0,2026-27,"23 Personal service (50000) ... 34,000,000 ............ (re. $34,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17559|2023|34000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Correctional Services-NIC Grants Account - 25306,17559,2022,34000000,34000000,reappropriation,78,25.0,2026-27,"29 Personal service (50000) ... 34,000,000 ............ (re. $34,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17559|2022|34000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Correctional Services-NIC Grants Account - 25306,17559,2021,34000000,34000000,reappropriation,78,31.0,2026-27,"35 Personal service (50000) ... 34,000,000 ............ (re. $34,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17559|2021|34000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Correctional Services-NIC Grants Account - 25306,17559,2020,34000000,28010000,reappropriation,78,37.0,2026-27,"41 Personal service (50000) ... 34,000,000 ............ (re. $28,010,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17559|2020|34000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Correctional Services-NIC Grants Account - 25306,17559,2019,20094000,16085000,reappropriation,78,43.0,2026-27,"48 Personal service (50000) ... 20,094,000 ............ (re. $16,085,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17559|2019|20094000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Correctional Services-NIC Grants Account - 25306,17560,2025,1500000,1500000,reappropriation,78,55.0,2026-27,"58 Personal service (50000) ... 1,500,000 .............. (re. $1,500,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17560|2025|1500000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Unanticipated Federal Grants Account - 25371,17560,2024,1500000,1500000,reappropriation,79,60.0,2026-27,"2 Personal service (50000) ... 1,500,000 .............. (re. $1,500,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17560|2024|1500000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Unanticipated Federal Grants Account - 25371,17560,2023,1500000,1500000,reappropriation,79,4.0,2026-27,"7 Personal service (50000) ... 1,500,000 .............. (re. $1,500,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17560|2023|1500000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Unanticipated Federal Grants Account - 25371,17560,2022,1500000,1500000,reappropriation,79,9.0,2026-27,"12 Personal service (50000) ... 1,500,000 .............. (re. $1,500,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17560|2022|1500000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Unanticipated Federal Grants Account - 25371,17560,2021,1500000,1054000,reappropriation,79,14.0,2026-27,"17 Personal service (50000) ... 1,500,000 .............. (re. $1,054,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17560|2021|1500000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Unanticipated Federal Grants Account - 25371,17561,2025,5000000,5000000,reappropriation,79,23.0,2026-27,"26 Nonpersonal service (57050) ... 5,000,000 ........... (re. $5,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17561|2025|5000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Unanticipated Federal Grants Account - 25371,17561,2024,5000000,5000000,reappropriation,79,28.0,2026-27,"31 Nonpersonal service (57050) ... 5,000,000 ........... (re. $5,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17561|2024|5000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Unanticipated Federal Grants Account - 25371,17561,2023,5000000,5000000,reappropriation,79,33.0,2026-27,"36 Nonpersonal service (57050) ... 5,000,000 ........... (re. $5,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17561|2023|5000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Unanticipated Federal Grants Account - 25371,17561,2022,5000000,4881000,reappropriation,79,38.0,2026-27,"41 Nonpersonal service (57050) ... 5,000,000 ........... (re. $4,881,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17561|2022|5000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Unanticipated Federal Grants Account - 25371,17561,2021,5000000,4205000,reappropriation,79,43.0,2026-27,"46 Nonpersonal service (57050) ... 5,000,000 ........... (re. $4,205,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17561|2021|5000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Unanticipated Federal Grants Account - 25371,17500,2025,53000000,41054000,reappropriation,79,53.0,2026-27,"58 Contractual services (51000) ... 53,000,000 ........ (re. $41,054,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17500|2025|53000000
DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION,STATE OPERATIONS,Special Revenue Funds - Federal,Unanticipated Federal Grants Account - 25371,17517,2021,30000,30000,reappropriation,80,60.0,2026-27,"3 Equipment (56000) ... 30,000 ........................... (re. $30,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION|17517|2021|30000
DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Crime Identification and Technology Account - 25475,20204,2025,2029000,2029000,reappropriation,87,7.0,2026-27,"13 Personal service (50000) ... 2,029,000 .............. (re. $2,029,000)",STOPS 26-27 Executive.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20204|2025|2029000
DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Crime Identification and Technology Account - 25475,20204,2024,2029000,2029000,reappropriation,87,17.0,2026-27,"23 Personal service (50000) ... 2,029,000 .............. (re. $2,029,000)",STOPS 26-27 Executive.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20204|2024|2029000
DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Crime Identification and Technology Account - 25475,20204,2023,2000000,1970000,reappropriation,87,27.0,2026-27,"33 Personal service (50000) ... 2,000,000 .............. (re. $1,970,000)",STOPS 26-27 Executive.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20204|2023|2000000
DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Crime Identification and Technology Account - 25475,20204,2022,2000000,1988000,reappropriation,87,37.0,2026-27,"43 Personal service (50000) ... 2,000,000 .............. (re. $1,988,000)",STOPS 26-27 Executive.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20204|2022|2000000
DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Crime Identification and Technology Account - 25475,20204,2021,2000000,689000,reappropriation,87,47.0,2026-27,"53 Personal service (50000) ... 2,000,000 ................ (re. $689,000)",STOPS 26-27 Executive.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20204|2021|2000000
DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,DCJS Miscellaneous Discretionary Account - 25470,20204,2020,2000000,1940000,reappropriation,88,57.0,2026-27,"2 Personal service (50000) ... 2,000,000 .............. (re. $1,940,000)",STOPS 26-27 Executive.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20204|2020|2000000
DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,DCJS Miscellaneous Discretionary Account - 25470,20202,2025,1015000,1015000,reappropriation,88,10.0,2026-27,"17 Personal service (50000) ... 1,015,000 .............. (re. $1,015,000)",STOPS 26-27 Executive.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20202|2025|1015000
DIVISION OF CRIMINAL JUSTICE SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,DCJS Miscellaneous Discretionary Account - 25470,20202,2024,1015000,1015000,reappropriation,88,21.0,2026-27,"28 Personal service (50000) ... 1,015,000 .............. (re. $1,015,000)",STOPS 26-27 Executive.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|20202|2024|1015000
